t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T5738,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5739,-74.82250223263185,74.82250223263185,-43.6225235892692,43.6225235892692,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0535766512488443,,,,,,,True,False,False,True,False
T5740,-74.82250223263185,74.82250223263185,-43.6225235892692,43.6225235892692,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0535766512488443,,,,,,,True,False,False,True,False
T5741,-74.82250223263185,74.82250223263185,-43.6225235892692,43.6225235892692,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0535766512488443,,,,,,,True,False,False,True,False
T5742,-76.5061822382939,76.5061822382939,-48.31,48.31,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.3817000000000004,,,,,,,True,False,False,True,False
T5743,0.0,-0.0,-43.6225235892692,43.6225235892692,0.0,0.0,0.0,3.0535766512488443,,,,,,,False,False,False,False,False
T5744,0.0,-0.0,-66.73,66.73,0.0,0.0,0.0,4.671100000000001,,,,,,,False,False,False,False,False
T5745,0.0,-0.0,-45.6,45.6,0.0,0.0,0.0,3.1920000000000006,,,,,,,False,False,False,False,False
T5746,0.0,-0.0,-45.6,45.6,0.0,0.0,0.0,3.1920000000000006,,,,,,,False,False,False,False,False
T5747,0.0,-0.0,-45.6,45.6,0.0,0.0,0.0,3.1920000000000006,,,,,,,False,False,False,False,False
T5748,-75.88478894378531,75.88478894378531,-46.58,46.58,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.2606,,,,,,,True,False,False,True,False
T5749,-75.53278580585558,75.53278580585558,-45.6,45.6,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1920000000000006,,,,,,,True,False,False,True,False
T5750,-75.53278580585558,75.53278580585558,-45.6,45.6,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1920000000000006,,,,,,,True,False,False,True,False
T5751,-75.53278580585558,75.53278580585558,-45.6,45.6,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1920000000000006,,,,,,,True,False,False,True,False
T5752,-76.69295941352193,76.69295941352193,-48.83,48.83,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.4181000000000004,,,,,,,True,False,False,True,False
T5753,0.0,-0.0,-45.6,45.6,0.0,0.0,0.0,3.1920000000000006,,,,,,,False,False,False,False,False
T5754,0.0,-0.0,-45.6,45.6,0.0,0.0,0.0,3.1920000000000006,,,,,,,False,False,False,False,False
T5755,0.0,-0.0,-80.01,80.01,0.0,0.0,0.0,5.600700000000001,,,,,,,False,False,False,False,False
T5756,0.0,-0.0,-45.91844588344126,45.91844588344126,0.0,0.0,0.0,3.214291211840888,,,,,,,False,False,False,False,False
T5757,0.0,-0.0,-45.91844588344126,45.91844588344126,0.0,0.0,0.0,3.214291211840888,,,,,,,False,False,False,False,False
T5758,-77.39696568938137,77.39696568938137,-50.79,50.79,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.5553000000000003,,,,,,,True,False,False,True,False
T5759,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5760,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5761,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5762,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5763,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5764,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5765,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5766,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5767,-78.02554272139875,78.02554272139875,-52.54,52.54,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.6778000000000004,,,,,,,True,False,False,True,False
T5768,0.0,-0.0,-58.92,58.92,0.0,0.0,0.0,4.1244000000000005,,,,,,,False,False,False,False,False
T5769,0.0,-0.0,-42.12,42.12,0.0,0.0,0.0,2.9484,,,,,,,False,False,False,False,False
T5770,0.0,-0.0,-42.12,42.12,0.0,0.0,0.0,2.9484,,,,,,,False,False,False,False,False
T5771,-77.11679992653936,77.11679992653936,-50.01,50.01,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.5007,,,,,,,True,False,False,True,False
T5772,-74.28281547932959,74.28281547932959,-42.12,42.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9484,,,,,,,True,False,False,True,False
T5773,-74.28281547932959,74.28281547932959,-42.12,42.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9484,,,,,,,True,False,False,True,False
T5774,-74.28281547932959,74.28281547932959,-42.12,42.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9484,,,,,,,True,False,False,True,False
T5775,-74.28281547932959,74.28281547932959,-42.12,42.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9484,,,,,,,True,False,False,True,False
T5776,-74.28281547932959,74.28281547932959,-42.12,42.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9484,,,,,,,True,False,False,True,False
T5777,-74.95808680515398,74.95808680515398,-44.0,44.0,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.08,,,,,,,True,False,False,True,False
T5778,-77.43647624567961,77.43647624567961,-50.9,50.9,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.563,,,,,,,True,False,False,True,False
T5779,0.0,-0.0,-61.97,61.97,0.0,0.0,0.0,4.3379,,,,,,,False,False,False,False,False
T5780,0.0,-0.0,-35.29,35.29,0.0,0.0,0.0,2.4703000000000004,,,,,,,False,False,False,False,False
T5781,-77.45802745820593,77.45802745820593,-50.96,50.96,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.5672000000000006,,,,,,,True,False,False,True,False
T5782,-75.29931433682057,75.29931433682057,-44.95,44.95,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1465000000000005,,,,,,,True,False,False,True,False
T5783,-72.58745342725989,72.58745342725989,-37.4,37.4,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.6180000000000003,,,,,,,True,False,False,True,False
T5784,-71.82956912008467,71.82956912008467,-35.29,35.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4703000000000004,,,,,,,True,False,False,True,False
T5785,-71.82956912008467,71.82956912008467,-35.29,35.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4703000000000004,,,,,,,True,False,False,True,False
T5786,-71.82956912008467,71.82956912008467,-35.29,35.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4703000000000004,,,,,,,True,False,False,True,False
T5787,-71.82956912008467,71.82956912008467,-35.29,35.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4703000000000004,,,,,,,True,False,False,True,False
T5788,-71.82956912008467,71.82956912008467,-35.29,35.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4703000000000004,,,,,,,True,False,False,True,False
T5789,-71.82956912008467,71.82956912008467,-35.29,35.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4703000000000004,,,,,,,True,False,False,True,False
T5790,-76.6031626946623,76.6031626946623,-48.58,48.58,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.4006000000000003,,,,,,,True,False,False,True,False
T5791,0.0,-0.0,-51.28,51.28,0.0,0.0,0.0,3.5896000000000003,,,,,,,False,False,False,False,False
T5792,-77.40055755813576,77.40055755813576,-50.8,50.8,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.556,,,,,,,True,False,False,True,False
