t,comp_out,dual_CO2_Liq,dual_CO2_Comp,dual_Electricity,p_CO2_Liq,p_CO2_Comp,p_Electricity,alpha_CO2_Liq_per_CO2_Comp,alpha_Electricity_per_CO2_Comp,p_CO2_Comp_pred,pred_error
T0050,1.6324583333333331,-136.7448815692686,-138.70488156926862,-28.0,136.7448815692686,138.70488156926862,28.0,1.0,0.07,138.70488156926862,0.0
T0051,1.6324583333333331,-136.7448815692686,-138.70488156926862,-28.0,136.7448815692686,138.70488156926862,28.0,1.0,0.07,138.70488156926862,0.0
T0052,1.6324583333333331,-136.25638741867223,-138.12118741867224,-26.64,136.25638741867223,138.12118741867224,26.64,1.0,0.07,138.12118741867224,0.0
T0053,1.6324583333333331,-131.53667187541038,-132.48167187541037,-13.5,131.53667187541038,132.48167187541037,13.5,1.0,0.07,132.48167187541037,0.0
T0054,1.6324583333333331,-131.61569298800686,-132.57609298800685,-13.72,131.61569298800686,132.57609298800685,13.72,1.0,0.07,132.57609298800685,0.0
T0055,1.6324583333333331,-140.17511622970628,-142.80361622970628,-37.55,140.17511622970628,142.80361622970628,37.55,1.0,0.07,142.80361622970628,0.0
T0056,1.6324583333333331,-158.56907612091177,-164.78227612091177,-88.76,158.56907612091177,164.78227612091177,88.76,1.0,0.07,164.78227612091177,0.0
T0057,1.6324583333333331,-170.84249165464524,-179.44759165464524,-122.93,170.84249165464524,179.44759165464524,122.93,1.0,0.07,179.44759165464524,0.0
T0058,1.6324583333333331,-166.25926712405,-173.97116712405003,-110.17,166.25926712405,173.97116712405003,110.17,1.0,0.07,173.97116712405003,0.0
T0059,1.6324583333333331,-160.55897141084105,-167.15997141084105,-94.30000000000001,160.55897141084105,167.15997141084105,94.30000000000001,1.0,0.07,167.15997141084105,0.0
T0060,1.6324583333333331,-160.55897141084105,-167.15997141084105,-94.30000000000001,160.55897141084105,167.15997141084105,94.30000000000001,1.0,0.07,167.15997141084105,0.0
T0061,1.6324583333333331,-160.55897141084105,-167.15997141084105,-94.30000000000001,160.55897141084105,167.15997141084105,94.30000000000001,1.0,0.07,167.15997141084105,0.0
T0062,1.6324583333333331,-160.55897141084105,-167.15997141084105,-94.30000000000001,160.55897141084105,167.15997141084105,94.30000000000001,1.0,0.07,167.15997141084105,0.0
T0063,1.6324583333333331,-160.55897141084105,-167.15997141084105,-94.30000000000001,160.55897141084105,167.15997141084105,94.30000000000001,1.0,0.07,167.15997141084105,0.0
T0064,1.6324583333333331,-161.90592219373542,-168.7694221937354,-98.05,161.90592219373542,168.7694221937354,98.05,1.0,0.07,168.7694221937354,0.0
T0065,1.6324583333333331,-169.98762689110163,-178.42612689110163,-120.55,169.98762689110163,178.42612689110163,120.55,1.0,0.07,178.42612689110163,0.0
T0066,1.6324583333333331,-176.81936126194188,-186.58926126194189,-139.57,176.81936126194188,186.58926126194189,139.57,1.0,0.07,186.58926126194189,0.0
T0067,1.6324583333333331,-175.066529309802,-184.49482930980201,-134.69,175.066529309802,184.49482930980201,134.69,1.0,0.07,184.49482930980201,0.0
T0068,1.6324583333333331,-167.92948609483904,-175.96688609483903,-114.82,167.92948609483904,175.96688609483903,114.82,1.0,0.07,175.96688609483903,0.0
T0069,1.6324583333333331,-168.96753616485628,-177.20723616485628,-117.71,168.96753616485628,177.20723616485628,117.71,1.0,0.07,177.20723616485628,0.0
T0070,1.6324583333333331,-162.74857460351413,-169.77629460351412,-100.39600000000002,162.74857460351413,169.77629460351412,100.39600000000002,1.0,0.07,169.77629460351412,0.0
T0071,1.6324583333333331,-164.64651805333116,-172.04411805333118,-105.68,164.64651805333116,172.04411805333118,105.68,1.0,0.07,172.04411805333118,0.0
T0072,1.6324583333333331,-162.74857460351413,-169.77629460351412,-100.39600000000002,162.74857460351413,169.77629460351412,100.39600000000002,1.0,0.07,169.77629460351412,0.0
T0073,1.6324583333333331,-163.9353280399629,-171.19432803996293,-103.7,163.9353280399629,171.19432803996293,103.7,1.0,0.07,171.19432803996293,0.0
T0074,1.6324583333333331,-165.5768120607169,-173.1557120607169,-108.27,165.5768120607169,173.1557120607169,108.27,1.0,0.07,173.1557120607169,0.0
T0075,1.6324583333333331,-164.7327229034364,-172.1471229034364,-105.92,164.7327229034364,172.1471229034364,105.92,1.0,0.07,172.1471229034364,0.0
T0076,1.6324583333333331,-163.83116384608576,-171.06986384608575,-103.41,163.83116384608576,171.06986384608575,103.41,1.0,0.07,171.06986384608575,0.0
T0077,1.6324583333333331,-163.63235391053058,-170.83230891053057,-102.8565,163.63235391053058,170.83230891053057,102.8565,1.0,0.07,170.83230891053057,0.0
T0078,1.6324583333333331,-167.71756583833033,-175.71366583833034,-114.23,167.71756583833033,175.71366583833034,114.23,1.0,0.07,175.71366583833034,0.0
T0079,1.6324583333333331,-173.44300463282,-182.55490463281998,-130.17,173.44300463282,182.55490463281998,130.17,1.0,0.07,182.55490463281998,0.0
T0080,0.6529833333333334,-192.289539987078,-205.074339987078,-182.64,192.289539987078,205.074339987078,182.64,1.0,0.07,205.074339987078,0.0
T0085,0.6529833333333334,-184.15036538964162,-195.34896538964162,-159.98,184.15036538964162,195.34896538964162,159.98,1.0,0.07,195.34896538964162,0.0
T0086,1.6324583333333331,-182.60945369401045,-193.50775369401046,-155.69,182.60945369401045,193.50775369401046,155.69,1.0,0.07,193.50775369401046,0.0
T0087,1.2060820512815187,-182.60945369401045,-193.50775369401046,-155.69,182.60945369401045,193.50775369401046,155.69,1.0,0.07,193.50775369401046,0.0
T0088,0.6529833333333334,-183.6008094702207,-194.6923094702207,-158.45,183.6008094702207,194.6923094702207,158.45,1.0,0.07,194.6923094702207,0.0
T0091,0.6529833333333334,-185.7595225916061,-197.2717225916061,-164.46,185.7595225916061,197.2717225916061,164.46,1.0,0.07,197.2717225916061,0.0
T0092,1.6324583333333331,-181.95932544946677,-192.73092544946678,-153.88,181.95932544946677,192.73092544946678,153.88,1.0,0.07,192.73092544946678,0.0
T0093,1.6324583333333331,-179.41987424011657,-189.69657424011658,-146.81,179.41987424011657,189.69657424011658,146.81,1.0,0.07,189.69657424011658,0.0
T0094,1.6324583333333331,-172.93295926969734,-181.94545926969732,-128.75,172.93295926969734,181.94545926969732,128.75,1.0,0.07,181.94545926969732,0.0
T0095,1.6324583333333331,-167.26139850652342,-175.1685985065234,-112.96,167.26139850652342,175.1685985065234,112.96,1.0,0.07,175.1685985065234,0.0
