t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T4152,-254.49447937298152,254.49447937298152,-301.98999999999995,301.98999999999995,1.6324583333333331,0.11427208333333333,1.6324583333333331,21.1393,36.917558333333396,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4153,-254.49447937298152,254.49447937298152,-271.31,271.31,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.9917,36.9180583333334,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4154,-254.49447937298152,254.49447937298152,-263.51,263.51,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.445700000000002,36.9185583333334,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4155,-254.49447937298152,254.49447937298152,-259.21999999999997,259.21999999999997,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.1454,36.9190583333334,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4156,-254.49447937298152,254.49447937298152,-268.48,268.48,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.7936,36.919558333333406,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4157,-254.49447937298152,254.49447937298152,-293.08,293.08,0.6529833333333334,0.04570883333333334,0.6529833333333334,20.5156,37.89953333333341,0.9799749999999997,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4158,0.0,-0.0,-349.5,349.5,0.0,0.0,0.0,24.465000000000003,37.89953333333341,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,False
T4159,-254.49447937298152,254.49447937298152,-363.35,363.35,0.0,0.0,0.0,25.434500000000003,37.89953333333341,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4160,0.0,-0.0,-350.39,350.39,0.0,0.0,0.0,24.5273,37.89953333333341,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,False
T4161,-254.49447937298152,254.49447937298152,-316.23,316.23,0.6529833333333334,0.04570883333333334,0.6529833333333334,22.136100000000003,38.85650833333329,0.9569749999998791,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4162,-254.49447937298152,254.49447937298152,-277.83,277.83,1.6324583333333331,0.11427208333333333,1.6324583333333331,19.4481,38.85700833333329,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4163,-254.49447937298152,254.49447937298152,-246.34,246.34,1.6324583333333331,0.11427208333333333,1.6324583333333331,17.2438,38.85750833333329,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4164,-254.49447937298152,254.49447937298152,-241.32,241.32,1.6324583333333331,0.11427208333333333,1.6324583333333331,16.892400000000002,38.858008333333295,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4165,-254.49447937298152,254.49447937298152,-241.32,241.32,1.6324583333333331,0.11427208333333333,1.6324583333333331,16.892400000000002,38.8585083333333,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4166,-254.49447937298152,254.49447937298152,-241.4,241.4,1.6324583333333331,0.11427208333333333,1.6324583333333331,16.898000000000003,38.8590083333333,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4167,-254.49447937298152,254.49447937298152,-262.09999999999997,262.09999999999997,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.346999999999998,38.8595083333333,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4168,-254.49447937298152,254.49447937298152,-276.46,276.46,1.6324583333333331,0.11427208333333333,1.6324583333333331,19.3522,38.860008333333305,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4169,-254.49447937298152,254.49447937298152,-333.96,333.96,0.6529833333333334,0.04570883333333334,0.6529833333333334,23.377200000000002,38.20702499999997,0.0,0.6529833333333334,254.49447937298152,0.0,-183.44443544032853,True,False,True,True,False
T4170,-254.49447937298152,254.49447937298152,-367.43,367.43,0.0,0.0,0.0,25.720100000000002,38.20702499999997,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4171,-254.49447937298152,254.49447937298152,-429.06,429.06,0.0,0.0,0.0,30.034200000000002,38.20702499999997,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4172,-254.49447937298152,254.49447937298152,-413.99,413.99,0.0,0.0,0.0,28.979300000000002,38.20702499999997,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4173,0.0,-0.0,-358.95,358.95,0.0,0.0,0.0,25.1265,38.20702499999997,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,False
T4174,-254.49447937298152,254.49447937298152,-305.76,305.76,0.6529833333333334,0.04570883333333334,0.6529833333333334,21.403200000000002,39.186999999999976,0.9799749999999997,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4175,-254.49447937298152,254.49447937298152,-223.77,223.77,1.6324583333333331,0.11427208333333333,1.6324583333333331,15.663900000000002,39.18749999999998,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4176,-254.49447937298152,254.49447937298152,-235.54736842105262,235.54736842105262,1.6324583333333331,0.11427208333333333,1.6324583333333331,16.488315789473685,39.18799999999998,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4177,-254.49447937298152,254.49447937298152,-225.09,225.09,1.6324583333333331,0.11427208333333333,1.6324583333333331,15.756300000000001,39.18849999999998,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4178,-254.49447937298152,254.49447937298152,-217.61,217.61,1.6324583333333331,0.11427208333333333,1.6324583333333331,15.232700000000003,39.188999999999986,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4179,-254.49447937298152,254.49447937298152,-205.9,205.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.413000000000002,39.18949999999999,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4180,-254.49447937298152,254.49447937298152,-201.74,201.74,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.121800000000002,39.18999999999999,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4181,-254.49447937298152,254.49447937298152,-201.74,201.74,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.121800000000002,39.19049999999999,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4182,-254.49447937298152,254.49447937298152,-274.57,274.57,1.6324583333333331,0.11427208333333333,1.6324583333333331,19.219900000000003,39.190999999999995,0.0004999999999999449,0.0,254.49447937298152,2.798065759665974,-183.44443544032853,True,True,False,True,False
T4183,-257.2925451326475,257.2925451326475,-335.17,335.17,0.6529833333333334,0.04570883333333334,0.6529833333333334,23.461900000000004,38.538016666666664,0.0,0.6529833333333334,257.2925451326475,0.0,-183.44443544032853,True,False,True,True,False
T4184,-257.2925451326475,257.2925451326475,-345.74,345.74,0.0,0.0,0.0,24.201800000000002,38.538016666666664,0.0,0.0,257.2925451326475,0.0,-183.44443544032853,False,False,False,False,True
T4185,-257.2925451326475,257.2925451326475,-329.98,329.98,0.6529833333333334,0.04570883333333334,0.6529833333333334,23.098600000000005,37.88503333333333,0.0,0.6529833333333334,257.2925451326475,0.0,-183.44443544032853,True,False,True,True,False
T4186,-257.2925451326475,257.2925451326475,-296.74,296.74,1.6324583333333331,0.11427208333333333,1.6324583333333331,20.771800000000002,37.885533333333335,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4187,-257.2925451326475,257.2925451326475,-238.18,238.18,1.6324583333333331,0.11427208333333333,1.6324583333333331,16.672600000000003,37.88603333333334,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4188,-257.2925451326475,257.2925451326475,-165.07,165.07,1.6324583333333331,0.11427208333333333,1.6324583333333331,11.5549,37.88653333333334,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4189,-257.2925451326475,257.2925451326475,-207.19,207.19,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.503300000000001,37.88703333333334,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4190,-257.2925451326475,257.2925451326475,-201.38,201.38,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.0966,37.887533333333344,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4191,-257.2925451326475,257.2925451326475,-198.33,198.33,1.6324583333333331,0.11427208333333333,1.6324583333333331,13.883100000000002,37.88803333333335,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4192,-257.2925451326475,257.2925451326475,-192.4,192.4,1.6324583333333331,0.11427208333333333,1.6324583333333331,13.468000000000002,37.88853333333335,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4193,-257.2925451326475,257.2925451326475,-200.45,200.45,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.031500000000001,37.88903333333335,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4194,-257.2925451326475,257.2925451326475,-211.84,211.84,1.6324583333333331,0.11427208333333333,1.6324583333333331,14.828800000000001,37.889533333333354,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4195,-257.2925451326475,257.2925451326475,-216.39,216.39,1.6324583333333331,0.11427208333333333,1.6324583333333331,15.147300000000001,37.890033333333356,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4196,-257.2925451326475,257.2925451326475,-299.83,299.83,1.6324583333333331,0.11427208333333333,1.6324583333333331,20.9881,37.89053333333336,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4197,-257.2925451326475,257.2925451326475,-330.92,330.92,0.8795903846147843,0.06157132692303491,0.8795903846147843,23.164400000000004,37.01094294871857,0.0,0.8795903846147843,257.2925451326475,0.0,-183.44443544032853,True,False,True,True,False
T4198,-257.2925451326475,257.2925451326475,-320.0,320.0,1.6324583333333331,0.11427208333333333,1.6324583333333331,22.400000000000002,37.011442948718575,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
T4199,-257.2925451326475,257.2925451326475,-264.47,264.47,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.512900000000002,37.01194294871858,0.0004999999999999449,0.0,257.2925451326475,0.0,-183.44443544032853,True,True,False,True,False
